system	micro-p	micro-r	micro-f1	macro-p	macro-r	macro-f1	micro-p-loo	micro-r-loo	micro-f1-loo	macro-p-loo	macro-r-loo	macro-f1-loo	micro-p-lto	micro-r-lto	micro-f1-lto	macro-p-lto	macro-r-lto	macro-f1-lto
SF_MSIIPL_THU1	0.2765151515151515	0.11265432098765432	0.1600877192982456	0.10718055803950925	0.11583929254144912	0.09826473438421222	0.28888888888888886	0.11051004636785162	0.15986584684181107	0.11072146158041267	0.11477968148850025	0.09963581689405927	0.3633440514469453	0.08766485647788984	0.14125	0.09895454545454542	0.09228681585950096	0.08326047274175623
KB_UMass_IESL1	0.2808219178082192	0.22145061728395063	0.2476272648835203	0.2036239608459317	0.19816715472297322	0.1797989013552595	0.2808219178082192	0.22145061728395063	0.2476272648835203	0.2036239608459317	0.19816715472297322	0.1797989013552595	0.4948453608247423	0.1888276947285602	0.2733485193621868	0.20408266869246905	0.16516378444525842	0.16658697672533132
SF_CMUML3	0.75	0.006944444444444444	0.013761467889908256	0.016274864376130203	0.006859475665985599	0.008473262722810633	0.75	0.006944444444444444	0.013761467889908256	0.016274864376130203	0.006859475665985599	0.008473262722810633	0.7777777777777778	0.005409582689335394	0.01074443591711435	0.012658227848101253	0.005653930156642635	0.00675105485232068
SF_UGENT_IBCN1	0.35422602089268757	0.28780864197530864	0.3175819497658578	0.3213978720855089	0.2996707166488238	0.2864886321508026	0.35422602089268757	0.28780864197530864	0.3175819497658578	0.3213978720855089	0.2996707166488238	0.2864886321508026	0.521021021021021	0.27301337529504327	0.35828600929272064	0.33388659261172826	0.2899878183600095	0.28598443813849117
SF_StaRAI20154	0.11026615969581749	0.022376543209876542	0.037203335471456066	0.022634116937914405	0.027698190898914243	0.02349920405446413	0.1222707423580786	0.021621621621621623	0.03674540682414698	0.022408077154912602	0.027504442513484117	0.02332567856448295	0.288135593220339	0.01328125	0.025392083644510826	0.021633150517976835	0.021799346296604058	0.02020812825200394
KB_NYU4	0.4420401854714065	0.22067901234567902	0.294390118373649	0.21538893271155793	0.19824439756039985	0.18568325422133733	0.4420401854714065	0.22067901234567902	0.294390118373649	0.21538893271155793	0.19824439756039985	0.18568325422133733	0.5707865168539326	0.19828259172521467	0.2943221320973349	0.21957585312015673	0.18365063538526333	0.18040350252969553
SF_BUPT_PRIS4	0.1699078812691914	0.12808641975308643	0.1460624725032996	0.12271592181176257	0.1508197174353559	0.11887398548985385	0.1699078812691914	0.12808641975308643	0.1460624725032996	0.12271592181176257	0.1508197174353559	0.11887398548985385	0.33076923076923076	0.10254372019077901	0.1565533980582524	0.14290035433411105	0.1328095761485587	0.12510200833570115
KB_NYU2	0.5496828752642706	0.2006172839506173	0.29395138496325607	0.2144592858240343	0.18174673213442877	0.18062072763616166	0.5496828752642706	0.2006172839506173	0.29395138496325607	0.2144592858240343	0.18174673213442877	0.18062072763616166	0.65625	0.18032786885245902	0.28291488058787506	0.22159571391036126	0.17047128232451444	0.17660614627283036
SF_Stanford4	0.6265060240963856	0.2006172839506173	0.30391583869082406	0.2500007175866129	0.20241455437343747	0.20273711906922998	0.6265060240963856	0.2006172839506173	0.30391583869082406	0.2500007175866129	0.20241455437343747	0.20273711906922998	0.6774193548387096	0.1984251968503937	0.30694275274056027	0.2501207729468598	0.20234824986989225	0.20341269268596063
KB_ICTCAS_OKN1	0.40476190476190477	0.013117283950617283	0.025411061285500747	0.023206751054852325	0.009856900182397469	0.01264917521698714	0.5862068965517241	0.013117283950617283	0.025660377358490565	0.023206751054852325	0.009856900182397469	0.01264917521698714	0.75	0.011574074074074073	0.022796352583586626	0.02200120554550935	0.009133572876791679	0.01173640504562746
KB_NYU3	0.5694444444444444	0.18981481481481483	0.2847222222222222	0.20742765460614623	0.17234269433979424	0.17494910053120444	0.5694444444444444	0.18981481481481483	0.2847222222222222	0.20742765460614623	0.17234269433979424	0.17494910053120444	0.6656441717791411	0.16939890710382513	0.2700684505289359	0.21250245635417428	0.16100331408620272	0.1689881132459663
SF_BUPT_PRIS3	0.29517502365184484	0.24074074074074073	0.2651933701657458	0.23069776817516421	0.2672418674580395	0.22009438774310908	0.2967557251908397	0.23996913580246915	0.26535836177474403	0.22888944991114973	0.2654335491940256	0.21828606947909476	0.41971383147853736	0.20985691573926868	0.2798092209856916	0.22955665024630537	0.23782347112599467	0.20525257217336684
KB_hltcoe4	0.5102319236016372	0.28858024691358025	0.36865450961064566	0.25164342960791747	0.24027014163799734	0.23029322187721862	0.5116279069767442	0.28858024691358025	0.3690182535767143	0.25164622237743717	0.24027014163799734	0.23029774550014312	0.611214953271028	0.2546728971962617	0.35953820780648704	0.25753018567570785	0.22065109673834807	0.22083776238743216
SF_BUPT_PRIS2	0.1699078812691914	0.12808641975308643	0.1460624725032996	0.12271592181176257	0.1508197174353559	0.11887398548985385	0.1699078812691914	0.12808641975308643	0.1460624725032996	0.12271592181176257	0.1508197174353559	0.11887398548985385	0.33076923076923076	0.10254372019077901	0.1565533980582524	0.14290035433411105	0.1328095761485587	0.12510200833570115
KB_hltcoe3	0.5372907153729072	0.27237654320987653	0.361495135688684	0.26450406783350094	0.24706474630278927	0.2381771935381372	0.546583850931677	0.2716049382716049	0.3628865979381443	0.2669255312404977	0.24661266673678564	0.23974033526386593	0.6367265469061876	0.2484423676012461	0.357422969187675	0.26706683712108664	0.22610608449316283	0.22859322575632982
LDC	0.8962536023054755	0.23996913580246915	0.37857577601947656	0.5158227848101269	0.3705233394549409	0.39998851538894853	0.9067796610169492	0.17258064516129032	0.2899728997289973	0.3623853211009173	0.24881164362016883	0.2730338371827846	0.9067796610169492	0.17258064516129032	0.2899728997289973	0.3623853211009173	0.24881164362016883	0.2730338371827846
SF_UMass_IESL2	0.2026599113362888	0.24691358024691357	0.22260869565217392	0.2216135639984026	0.24131789484754443	0.20510996343432095	0.325437693099897	0.244015444015444	0.2789055604589585	0.2443230494238181	0.2391690184828044	0.21762255782501624	0.4778156996587031	0.22029897718332023	0.30156165858912226	0.2511667676474977	0.21856528452946963	0.2127797061869236
KB_Stanford2	0.37261146496815284	0.3611111111111111	0.3667711598746082	0.2922605566874203	0.31534271650374224	0.2787901409599455	0.41735918744228995	0.34957463263727767	0.38047138047138046	0.30100408078016855	0.3137550883367748	0.28505123923776166	0.5367741935483871	0.32755905511811023	0.4068459657701711	0.3155847616659973	0.29991802846609605	0.285570623758115
SF_UMass_IESL5	0.3329177057356609	0.20601851851851852	0.25452812202097236	0.2311551137664263	0.2043659564196992	0.19716105982060927	0.3333333333333333	0.20601851851851852	0.25464949928469244	0.2314565001437619	0.2043659564196992	0.19733328060765834	0.5190156599552572	0.18253343823760818	0.27008149010477295	0.22671854008060902	0.18192789845256183	0.18526426054855916
SF_StaRAI20153	0.19047619047619047	0.037037037037037035	0.06201550387596899	0.04380514000767166	0.05227977266856106	0.042111354588750656	0.19591836734693877	0.037037037037037035	0.06229720960415314	0.04380514000767166	0.05227977266856106	0.042111354588750656	0.5074626865671642	0.0265625	0.05048255382331106	0.046800731261425955	0.04789762340036567	0.04411943936624015
SF_UGENT_IBCN4	0.2837559972583962	0.3194444444444444	0.3005444646098004	0.3102827943283997	0.30736435320623595	0.2821346488781216	0.32546786004882017	0.3108003108003108	0.3179650238473768	0.31259550892938176	0.30606606209209325	0.2831790292535598	0.46450809464508097	0.2934697088906373	0.3596914175506268	0.32721714692781567	0.29581515848836837	0.28683809130793314
