system	micro-p	micro-r	micro-f1	macro-p	macro-r	macro-f1	micro-p-loo	micro-r-loo	micro-f1-loo	macro-p-loo	macro-r-loo	macro-f1-loo	micro-p-lto	micro-r-lto	micro-f1-lto	macro-p-lto	macro-r-lto	macro-f1-lto
SF_MSIIPL_THU5	0.08097165991902834	0.015432098765432098	0.025923525599481526	0.02584388185654009	0.02338836570301309	0.02131662791698958	0.0040650406504065045	0.0007722007722007722	0.0012978585334198574	0.0009057971014492752	0.0006038647342995171	0.0007246376811594206	0.0	0.0	0.0	0.0	0.0	0.0
SF_UWashington1	0.4819277108433735	0.15432098765432098	0.23378141437755698	0.15142526590056188	0.13334422887287492	0.13094255388759252	0.4819277108433735	0.15432098765432098	0.23378141437755698	0.15142526590056188	0.13334422887287492	0.13094255388759252	0.15180722891566265	0.04918032786885246	0.07429245283018868	0.054675794368380284	0.050433197754626326	0.047444887356153716
KB_ICTCAS_OKN4	0.7142857142857143	0.0038580246913580245	0.007674597083653108	0.008137432188065102	0.0035735813312666857	0.003982605700508049	0.7142857142857143	0.0038580246913580245	0.007674597083653108	0.008137432188065102	0.0035735813312666857	0.003982605700508049	0.14285714285714285	0.0007716049382716049	0.0015349194167306216	0.0018083182640144667	0.0006027727546714905	0.0009041591320072334
SF_Stanford4	0.6018957345971564	0.19598765432098766	0.29569266589057047	0.2413494933838513	0.1985383506304781	0.1968788122163479	0.6018957345971564	0.19598765432098766	0.29569266589057047	0.2413494933838513	0.1985383506304781	0.1968788122163479	0.3909952606635071	0.12992125984251968	0.19503546099290778	0.1656882620197837	0.13117094306257968	0.1341815184586004
SF_StaRAI20151	0.07603305785123966	0.035493827160493825	0.0483955812730142	0.02988359945708576	0.050213123223973165	0.030545669872386074	0.07107438016528926	0.033179012345679014	0.045239347711730674	0.024458644665042373	0.04478816843192976	0.025120715080342613	0.0033222591362126247	0.0015625	0.0021253985122210413	0.00040625634775543385	0.0036563071297989022	0.0007312614259597808
KB_BBN3	0.4398305084745763	0.40046296296296297	0.41922455573505657	0.31845517882948976	0.32657983833852583	0.29447599078709413	0.4322033898305085	0.3941267387944359	0.412287793047696	0.3132234615985083	0.3210718629964902	0.28975511713694385	0.1059322033898305	0.10279605263157894	0.10434056761268781	0.08614237438452055	0.09014041212956214	0.08227035300881172
SF_UMass_IESL2	0.16757344940152338	0.23765432098765432	0.19655392469687302	0.1791948048547034	0.23157199034842205	0.17506813541021427	0.1579520697167756	0.22393822393822393	0.18524433088470138	0.16816280049391527	0.2153472706779246	0.16353004693232168	0.02559912854030501	0.03697875688434304	0.03025426456388799	0.02559549095236561	0.03755366848359825	0.026149737503762645
SF_CIS2	0.2979094076655052	0.2638888888888889	0.27986906710310966	0.24807210158983908	0.2827571766583015	0.23782986593397085	0.2979094076655052	0.2638888888888889	0.27986906710310966	0.24807210158983908	0.2827571766583015	0.23782986593397085	0.03923278116826504	0.0364963503649635	0.037815126050420166	0.031247928802276614	0.042949160340464705	0.03330637867082879
SF_BUPT_PRIS1	0.27414903403863844	0.22993827160493827	0.25010490977759126	0.21516162659923954	0.2537992522071066	0.2052570099310478	0.27138914443422263	0.22762345679012347	0.24758707511540076	0.2097366718071962	0.25018261567907724	0.20103760064834741	0.011059907834101382	0.009538950715421303	0.010243277848911651	0.007367556823092213	0.011569041968316022	0.008063600515826415
SF_BUPT_PRIS4	0.15175879396984926	0.11651234567901235	0.13182016586643386	0.11162490312580739	0.1360517849459046	0.10716971966788491	0.15175879396984926	0.11651234567901235	0.13182016586643386	0.11162490312580739	0.1360517849459046	0.10716971966788491	0.002012072434607646	0.001589825119236884	0.0017761989342806397	0.0006222452683432715	0.002117362371445855	0.000884173297966401
SF_Stanford2	0.5928411633109619	0.2044753086419753	0.30407343660355707	0.2453277935646832	0.20339085262091777	0.20149038497474936	0.5838926174496645	0.2013888888888889	0.29948364888123924	0.23945075920663647	0.19780150525941853	0.19582432108083728	0.378076062639821	0.13307086614173227	0.19685497961560858	0.16348415573959038	0.1299798642759926	0.13268171088122188
SF_UGENT_IBCN2	0.32932469935245146	0.27469135802469136	0.29953723180479597	0.30039482951827085	0.2869839533722575	0.26965339134022875	0.32932469935245146	0.27469135802469136	0.29953723180479597	0.30039482951827085	0.2869839533722575	0.26965339134022875	0.150786308973173	0.12824547600314712	0.13860544217687076	0.1485544057900582	0.14762487602625665	0.13413603879309852
SF_StaRAI20154	0.07049608355091384	0.020833333333333332	0.03216200119118523	0.017007246821894195	0.025631541454326272	0.017984558443714042	0.06266318537859007	0.018532818532818532	0.028605482717520857	0.015694063320645588	0.02436924136743305	0.01704569421371057	0.0	0.0	0.0	0.0	0.0	0.0
KB_hltcoe4	0.4714285714285714	0.2800925925925926	0.3514036786060019	0.24492909143636182	0.23618381356912807	0.22448504072240225	0.4688311688311688	0.2785493827160494	0.3494675701839303	0.24366326865155158	0.23532270963388302	0.22346032703946067	0.11558441558441558	0.06931464174454828	0.0866601752677702	0.05906012147315024	0.06092377406096626	0.05538717199012637
SF_UWashington4	0.4391891891891892	0.05015432098765432	0.09002770083102493	0.05272754671488844	0.043320051162302	0.044987655808475045	0.33783783783783783	0.038580246913580245	0.06925207756232686	0.037356841470765526	0.03107610782060306	0.03174137225477736	0.0945945945945946	0.01092896174863388	0.01959412176347096	0.010789632308619658	0.010143224767998732	0.010076481685884936
