run_id	p	r	f1	n_samples	delta_p	delta_r	delta_f1	p_lrange	r_lrange	f1_lrange	p_rrange	r_rrange	f1_rrange
SF_UMass_IESL2	0.18203309692670752	0.2376543209876542	0.20615796519410562	5447.41444867	0.0188923046499	-0.030893043954	0.00352688408521	0.0106585227732	0.0224320376071	0.00688922282227	0.00766299022913	0.0272695358775	0.00680152858603
SF_UMass_IESL3	0.21679827709978056	0.23302469135802487	0.22461881740423736	5447.41444867	0.0216454352152	-0.0314871363736	0.000416356009318	0.0113768189126	0.0224874846378	0.00747662738014	0.00800580851023	0.0297756489986	0.00921033889849
SF_UMass_IESL4	0.350223546944856	0.18132716049382688	0.23894255210981108	5447.41444867	0.0323108917511	-0.0262544014165	-0.0117855122725	0.0197010307526	0.0187908083506	0.0128964972928	0.0127877919002	0.0240414953092	0.0128359177462
SF_UMass_IESL5	0.31280193236715625	0.19984567901234532	0.24387947269303376	5447.41444867	0.0275573556694	-0.0300153825081	-0.0102382253748	0.0159209052001	0.0214110530996	0.0103896882659	0.0106491431091	0.0269129943789	0.0118565922848
SF_UTAustin1	0.5509259259259329	0.18364197530864235	0.27546296296296424	5493.82304527	0.0311309251638	-0.0305275410008	-0.0274208755601	0.0566005563176	0.0195501571366	0.021950602752	0.0311309251638	0.0301613604526	0.0356430127145
SF_UWashington1	0.5154639175257717	0.15432098765432123	0.23752969121140155	5496.12598425	0.0691716048381	-0.0115624165531	-0.00404097368658	0.0348232405228	0.01276847872	0.013040147919	0.0202025326731	0.0163553626443	0.0152436277198
SF_UWashington2	0.650406504065041	0.06172839506172896	0.11275546159267183	5496.12598425	0.0140515972089	-0.0133893194342	-0.02153804094	0.0265988092952	0.00780659064607	0.0126065595661	0.0140515972089	0.0100662860884	0.0159981698756
SF_UWashington3	0.5535714285714247	0.0717592592592599	0.12704918032786977	5496.12598425	0.135170603675	0.00452211968051	0.0112784634469	0.0493532058493	0.00532196736917	0.00789553673548	0.0339801274841	0.00623390324396	0.00904607566564
SF_UWashington4	0.44520547945205136	0.050154320987654856	0.09015256588072201	5496.12598425	0.0212220903894	-0.00918148050557	-0.0138796964629	0.0335724301586	0.00557374416827	0.00836266402429	0.0212220903894	0.00728646626634	0.0115440961409
SF_ZJU_DCD_SF1	0.12185430463575947	0.07098765432098827	0.08971233544612377	5491.40856031	0.0238668281496	0.000262244068254	0.00767849534583	0.0108351586054	0.00636179746451	0.00621688924097	0.00929729172572	0.00617731294258	0.00580310241961
SF_ZJU_DCD_SF2	0.13078149920255053	0.06327160493827218	0.08528341133645369	5491.40856031	0.0155766139792	-0.00585473778321	-0.000999708705969	0.0115366236603	0.0068159461829	0.00682047006972	0.00760213232054	0.00783293808232	0.0067452944831
