run_id	p	r	f1	n_samples	delta_p	delta_r	delta_f1	p_lrange	r_lrange	f1_lrange	p_rrange	r_rrange	f1_rrange
KB_hltcoe3	0.5361635220125723	0.26311728395061684	0.35300207039337295	5000.0	-0.000746938890405	-0.00301239714558	-0.00213697330656	0.0310016418863	0.0433099220812	0.0427755357117	0.0308363853225	0.0427690005581	0.0403089438107
KB_hltcoe4	0.5013812154696207	0.2800925925925922	0.359405940594061	5000.0	0.000378993951718	-0.00250226131889	-0.0011854415127	0.026796186464	0.0453021657734	0.0392001444426	0.0261845214515	0.0413707425762	0.0351061973885
KB_hltcoe5	0.5006839945280428	0.2824074074074068	0.3611248149975326	5000.0	0.000263206050339	-0.00257159032189	-0.00125152609204	0.0279342165565	0.0445915393081	0.0414273105372	0.029268359397	0.04044436668	0.0336882815793
SF_BUPT_PRIS1	0.28380952380952756	0.229938271604938	0.254049445865304	5000.0	0.00137871049195	-0.00114530319284	0.000413284438166	0.0351125985759	0.0379688741158	0.0313499875149	0.0329105315345	0.0394297076892	0.0318305339618
SF_BUPT_PRIS2	0.15696465696465767	0.11651234567901296	0.13374667847652857	5000.0	0.00301421181369	0.00102337450903	0.0020515850315	0.0253799654045	0.022138501894	0.0243520338672	0.0290970000325	0.0233979813252	0.0242731797307
SF_BUPT_PRIS3	0.28380952380952756	0.229938271604938	0.254049445865304	5000.0	0.00141253595868	-0.00112679291042	0.000438209221613	0.0351110882375	0.0383274491503	0.031832744542	0.0327294470747	0.0398170879505	0.0324151972925
SF_BUPT_PRIS4	0.15696465696465767	0.11651234567901296	0.13374667847652857	5000.0	0.00301421181369	0.00102337450903	0.0020515850315	0.0253799654045	0.022138501894	0.0243520338672	0.0290970000325	0.0233979813252	0.0242731797307
SF_BUPT_PRIS5	0.1580041580041586	0.11728395061728455	0.1346324180690883	5000.0	0.00300022134445	0.00100762984693	0.00203923328246	0.026163012063	0.0226863713089	0.025005447301	0.0290538115009	0.0236834059607	0.0250101619324
SF_CIS1	0.540880503144655	0.1327160493827165	0.21313506815365613	5000.0	0.000495214518426	-0.000986834685663	-0.000934219741446	0.0489277240829	0.0239271703687	0.0341932823826	0.0532337066201	0.0223022874091	0.0309843123005
SF_CIS2	0.3117593436645509	0.2638888888888887	0.28583368157125405	5000.0	0.00120765361496	-0.00105832956901	0.00051764086107	0.0331677295181	0.0428442387693	0.034835508605	0.0335896536502	0.044457769476	0.0334524614672
SF_CIS3	0.30520504731861203	0.2986111111111103	0.3018720748829949	5000.0	0.000220646009116	-0.0019615516676	-0.000219110914121	0.037398091125	0.0488244761531	0.037878688198	0.0408386939737	0.0495532697031	0.0419323428326
SF_CIS4	0.3092876465284019	0.2646604938271604	0.2852390852390843	5000.0	0.00107285921872	-0.00119419691184	0.00039209657585	0.0320711385083	0.042489996705	0.0339191465605	0.0331739540005	0.0439559058119	0.0345190845653
SF_CIS5	0.1829810901001138	0.25385802469135804	0.21266968325792027	5000.0	0.000690434839732	-0.00101372349569	0.000574723591937	0.0240734974228	0.0409743622291	0.0264867454126	0.0274469725476	0.050005640413	0.0327791804364
SF_CMUML1	0.6315789473684205	0.009259259259259297	0.018250950570342275	5000.0	0.00156286279814	-4.75215558538e-05	-8.93131022979e-05	0.0373494837905	0.00152826061668	0.00298636515055	0.0403083550245	0.00141616289507	0.00274848706821
SF_CMUML2	0.5714285714285716	0.009259259259259297	0.018223234624145858	5000.0	0.00220446054286	-3.37512546107e-05	-6.16653966395e-05	0.0380486601754	0.00157664169687	0.0030568915598	0.0361074906188	0.00136697446593	0.00264877524525
SF_CMUML3	0.6428571428571439	0.006944444444444474	0.013740458015267236	5000.0	0.000863969686378	-5.98052202105e-05	-0.000115537926439	0.0486600081376	0.00110674296429	0.00217665679328	0.0496999835348	0.00118340104344	0.00231474429609
SF_IITD_20151	0.6025641025641026	0.036265432098765815	0.06841339155749704	5000.0	0.000959353169505	-0.000171941597087	-0.000264724663447	0.0696597112697	0.00695400104013	0.012670427774	0.0605420238904	0.0075490157502	0.0132825908635
SF_MSIIPL_THU1	0.2716981132075451	0.11111111111111194	0.15772179627601363	5000.0	-0.00272805379721	-0.00194276869839	-0.00212578311297	0.0418320577248	0.0208406571336	0.0275384953917	0.0431055174415	0.023154434597	0.027084700139
SF_MSIIPL_THU2	0.27157894736842253	0.09953703703703763	0.1456804065499726	5000.0	-0.00168997386122	-0.00138269914382	-0.00146909011226	0.0444275775077	0.0196757077184	0.025142549606	0.0457420138752	0.021831750326	0.0270667706688
SF_MSIIPL_THU4	0.04135338345864657	0.008487654320987689	0.014084507042253565	5000.0	0.000793986156928	6.97046277099e-05	0.000159462740249	0.0237895330453	0.00474083657191	0.00790734662865	0.0286134147915	0.00546414816402	0.00892559787094
SF_MSIIPL_THU5	0.08196721311475484	0.015432098765432178	0.025974025974026125	5000.0	-7.05436725723e-06	-0.000131158623945	-0.000154779758038	0.0321946887938	0.0066887440194	0.0112043730448	0.0411243821147	0.0076807270046	0.0130445278007
SF_StaRAI20151	0.08566108007448944	0.03549382716049408	0.050190943807965606	5000.0	0.00076156792522	3.9390194559e-06	0.000233982796138	0.0271682801539	0.0119787357941	0.0167620954466	0.0284407631173	0.0134517983999	0.0181568190253
SF_StaRAI20152	0.05830903790087499	0.015432098765432183	0.024405125076266153	5000.0	0.00129204035748	0.000189515099162	0.00038779948322	0.0277100142378	0.00755772300588	0.0117093795191	0.0285326137528	0.00807729258868	0.0124085255506
SF_StaRAI20153	0.08333333333333252	0.03472222222222248	0.04901960784313737	5000.0	0.00107012194158	0.000116208738238	0.000397621191155	0.0238416929245	0.0123070559815	0.0163707364215	0.0258748540366	0.01264015385	0.0154587960619
SF_StaRAI20154	0.07397260273972639	0.02083333333333346	0.03251053582179429	5000.0	-4.13032185603e-05	-0.000392694432881	-0.000426546119533	0.0252922710307	0.00763726631496	0.0114937237481	0.0273754633618	0.00922440122523	0.0133614670212
SF_StaRAI20155	0.07473309608540943	0.016203703703703796	0.026632847178186564	5000.0	0.000509270499824	-0.00038473304557	-0.000444065641487	0.0299927099026	0.00640217465005	0.0102590869109	0.0289655565897	0.00752781675702	0.0113701602745
SF_Stanford1	0.539473684210519	0.2847222222222215	0.37272727272727035	5000.0	-0.00021626839605	-0.00198439527195	-0.00097219463101	0.0355567286419	0.0450332643532	0.0424383513437	0.0384704868684	0.0458488200855	0.0415144901835
SF_Stanford2	0.6105990783410117	0.20447530864197552	0.3063583815028902	5000.0	0.00137222772563	-0.000999510776451	-0.000424577804396	0.0361073700225	0.0325326217491	0.0395774960304	0.0378393786207	0.0345964184967	0.0412540711415
SF_Stanford3	0.39647946353730534	0.36496913580246804	0.38007231820008175	5000.0	0.000154923263267	-0.00231387674755	-0.000297583321004	0.0347285377021	0.0488690287487	0.0335515318385	0.0324509070173	0.0497100203438	0.0338878515638
SF_Stanford4	0.6225490196078465	0.19598765432098791	0.2981220657277002	5000.0	0.00147498965618	-0.000924081678961	-0.000405591064583	0.0355638945031	0.0319914917505	0.039488188233	0.0394365915574	0.0330738877647	0.0388790733448
SF_UGENT_IBCN1	0.34230769230769037	0.2746913580246909	0.3047945205479442	5000.0	0.000378387800482	0.000316333541219	0.000972882179924	0.026429835407	0.0413445190622	0.0297559466491	0.0301507736571	0.0395707181469	0.03044539001
SF_UGENT_IBCN2	0.34230769230769037	0.2746913580246909	0.3047945205479442	5000.0	0.000378387800482	0.000316333541219	0.000972882179924	0.026429835407	0.0413445190622	0.0297559466491	0.0301507736571	0.0395707181469	0.03044539001
SF_UGENT_IBCN3	0.3261065943992676	0.27854938271604884	0.300457761131914	5000.0	0.000144301479895	0.000151981149298	0.00077456223255	0.0260151314369	0.0434668814528	0.0298483982341	0.0306945661066	0.0425064150337	0.0304536844026
SF_UGENT_IBCN4	0.27669902912620725	0.3078703703703699	0.2914536157779364	5000.0	0.000271722890591	0.00047756953839	0.00097110392402	0.0271782183797	0.0491872747822	0.0303793025241	0.0325594617593	0.0466501651562	0.0341596705314
SF_UMass_IESL1	0.32298850574713284	0.2168209876543202	0.2594644506001862	5000.0	-0.00149238432996	-0.00206456884054	-0.00134543436523	0.0276548488907	0.0372961783001	0.0305629818597	0.0301346387513	0.0374542023254	0.0316660654575
SF_UMass_IESL2	0.18203309692670788	0.23765432098765368	0.20615796519410562	5000.0	-0.00112872603616	-0.00251168469448	-0.00116546036088	0.0174173266505	0.0350850819393	0.0212401920145	0.0188691177948	0.0425226527701	0.022462225981
SF_UMass_IESL3	0.21679827709978106	0.23302469135802395	0.22461881740423723	5000.0	-0.00165497333242	-0.00243446362563	-0.00146148186837	0.0255843738126	0.036768231122	0.0252072569989	0.0243029768865	0.0393966692669	0.0284638486645
SF_UMass_IESL4	0.3502235469448564	0.18132716049382686	0.23894255210981113	5000.0	-0.00064722097173	-0.00125640276836	-0.000711066774412	0.0396367447833	0.0303841243021	0.0315561480908	0.0395171013285	0.0344647373448	0.037291202107
SF_UMass_IESL5	0.31280193236715653	0.19984567901234504	0.24387947269303364	5000.0	-0.00207047627851	-0.00234338618116	-0.00180228853929	0.0300470877957	0.0336346639047	0.0279345000884	0.0290468553685	0.0336932758441	0.032589875057
SF_UTAustin1	0.5509259259259223	0.18364197530864257	0.2754629629629632	5000.0	0.00186580983102	-0.00112926542324	-0.000557014643223	0.0558608527033	0.0319521307445	0.0386879412373	0.0514745387032	0.0275143730615	0.0337162372696
SF_UWashington1	0.5154639175257697	0.15432098765432148	0.23752969121140166	5000.0	-0.0011934935108	-0.00112436378875	-0.00109390966076	0.0332779925925	0.0270093349325	0.0323446305432	0.0342314455198	0.0269033585159	0.0318575666318
SF_UWashington2	0.6504065040650415	0.061728395061728884	0.11275546159267172	5000.0	-0.00142548519853	-0.000449705315046	-0.000693225878047	0.065242607513	0.010590256227	0.0181226344475	0.0589161900642	0.0114361540148	0.0195424955956
SF_UWashington3	0.5535714285714269	0.07175925925925972	0.12704918032786952	5000.0	-0.00255598016693	-0.000723674667204	-0.00109098925852	0.0656188919933	0.0139275892839	0.022925599338	0.0653070147683	0.0132263158822	0.022038150637
SF_UWashington4	0.4452054794520499	0.05015432098765482	0.09015256588072192	5000.0	-0.00138382769096	-0.000495374960226	-0.000755648384515	0.0580829966619	0.00927016708513	0.0159247263441	0.0729888379404	0.0120743823286	0.0201149618156
SF_ZJU_DCD_SF1	0.12185430463575975	0.07098765432098829	0.08971233544612384	5000.0	-0.00237347956551	-0.00207857914687	-0.00210938118338	0.0362538557425	0.0214073061658	0.0268528982956	0.0422176558236	0.0239713556593	0.0300252481208
SF_ZJU_DCD_SF2	0.13078149920254972	0.0632716049382722	0.08528341133645355	5000.0	0.000831696893441	5.90186479342e-05	0.000402138325855	0.0388071835927	0.018920796716	0.0251346501065	0.0409569426586	0.0210034078353	0.0261310933656
